user_id,attempts,is_correct,avg_score,total_study_time,total_forum_activity
U_12413265,0.0,0.0,0.0,0,1
U_12413266,0.0,0.0,0.0,0,0
U_12413281,0.0,0.0,0.0,0,0
U_12413282,0.0,0.0,0.0,0,0
U_12413289,0.0,0.0,0.0,0,0
U_12413349,0.0,0.0,0.0,0,1
U_12413374,0.0,0.0,0.0,0,0
U_12413578,0.0,0.0,0.0,0,0
U_12413742,0.0,0.0,0.0,1,1
U_12414168,0.0,0.0,0.0,0,0
U_12414480,0.0,0.0,0.0,0,3
U_12414518,0.0,0.0,0.0,0,0
U_12414698,0.0,0.0,0.0,0,0
U_12415185,0.0,0.0,0.0,0,0
U_12415528,0.0,0.0,0.0,0,0
U_12415734,0.0,0.0,0.0,0,0
U_12415795,0.0,0.0,0.0,0,0
U_12415922,0.0,0.0,0.0,0,7
U_12416323,0.0,0.0,0.0,0,0
U_12416621,0.0,0.0,0.0,0,0
U_1241674,0.0,0.0,0.0,0,0
U_12416835,0.0,0.0,0.0,0,0
U_12417135,0.0,0.0,0.0,0,1
U_12417152,0.0,0.0,0.0,0,0
U_12417177,0.0,0.0,0.0,0,0
U_12417198,0.0,0.0,0.0,0,0
U_12417356,0.0,0.0,0.0,0,0
U_12417517,0.0,0.0,0.0,0,0
U_12417530,0.0,0.0,0.0,0,0
U_12417547,0.0,0.0,0.0,0,0
U_12417738,0.0,0.0,0.0,0,0
U_12417742,0.0,0.0,0.0,0,0
U_12418008,0.0,0.0,0.0,0,0
U_12418055,0.0,0.0,0.0,0,1
U_12418095,0.0,0.0,0.0,0,0
U_12418485,0.0,0.0,0.0,0,0
U_12418553,0.0,0.0,0.0,0,0
U_12418579,0.0,0.0,0.0,0,0
U_12418924,0.0,0.0,0.0,0,0
U_12418935,0.0,0.0,0.0,0,0
U_12419020,0.0,0.0,0.0,0,0
U_12419076,0.0,0.0,0.0,0,0
U_12419091,0.0,0.0,0.0,0,0
U_12419125,0.0,0.0,0.0,5,0
U_12419133,0.0,0.0,0.0,0,0
U_12419178,0.0,0.0,0.0,1,0
U_12419195,0.0,0.0,0.0,0,0
U_12419241,0.0,0.0,0.0,0,0
U_12420340,0.0,0.0,0.0,0,0
U_12420518,0.0,0.0,0.0,0,0
U_1242094,0.0,0.0,0.0,0,1
U_12421508,0.0,0.0,0.0,0,0
U_12421950,0.0,0.0,0.0,0,0
U_12421974,0.0,0.0,0.0,0,0
U_12422104,0.0,0.0,0.0,0,0
U_12422113,0.0,0.0,0.0,0,0
U_12422585,0.0,0.0,0.0,0,1
U_12423466,0.0,0.0,0.0,6,6
U_12423469,0.0,0.0,0.0,2,2
U_12423478,0.0,0.0,0.0,126,126
U_12423711,0.0,0.0,0.0,0,1
U_12423751,0.0,0.0,0.0,0,2
U_12423783,0.0,0.0,0.0,0,2
U_12423790,0.0,0.0,0.0,0,0
U_12423800,0.0,0.0,0.0,0,1
U_12423870,0.0,0.0,0.0,0,18
U_1242400,0.0,0.0,0.0,0,0
U_12424085,0.0,0.0,0.0,0,0
U_12424164,0.0,0.0,0.0,0,0
U_12424206,0.0,0.0,0.0,0,2
U_1242424,0.0,0.0,0.0,1,0
U_12424281,0.0,0.0,0.0,1,0
U_12424566,0.0,0.0,0.0,0,3
U_12424621,0.0,0.0,0.0,0,0
U_12424637,0.0,0.0,0.0,0,3
U_12424644,0.0,0.0,0.0,0,10
U_12424681,0.0,0.0,0.0,0,5
U_12424807,0.0,0.0,0.0,11,11
U_12425190,0.0,0.0,0.0,0,0
U_12425564,0.0,0.0,0.0,0,0
U_12425581,0.0,0.0,0.0,0,0
U_12425622,0.0,0.0,0.0,0,0
U_12425699,0.0,0.0,0.0,0,0
U_12425713,0.0,0.0,0.0,0,0
U_12425831,0.0,0.0,0.0,0,1
U_12426117,0.0,0.0,0.0,0,9
U_12426299,0.0,0.0,0.0,0,0
U_12426590,0.0,0.0,0.0,0,0
U_12426593,0.0,0.0,0.0,0,0
U_12426656,0.0,0.0,0.0,0,0
U_12426669,0.0,0.0,0.0,2,2
U_12426672,0.0,0.0,0.0,0,0
U_12426675,0.0,0.0,0.0,0,42
U_12426677,0.0,0.0,0.0,0,1
U_12426678,0.0,0.0,0.0,0,4
U_12426681,0.0,0.0,0.0,28,28
U_12426683,0.0,0.0,0.0,0,0
U_12426685,0.0,0.0,0.0,0,0
U_12426687,0.0,0.0,0.0,1,0
U_12426689,0.0,0.0,0.0,0,0
U_12426694,0.0,0.0,0.0,0,0
U_12426695,0.0,0.0,0.0,0,3
U_12426697,0.0,0.0,0.0,0,3
U_12426698,0.0,0.0,0.0,0,0
U_12426704,0.0,0.0,0.0,0,3
U_12426709,0.0,0.0,0.0,0,9
U_12426712,0.0,0.0,0.0,0,37
U_12426722,0.0,0.0,0.0,0,8
U_12426733,0.0,0.0,0.0,0,1
U_12426743,0.0,0.0,0.0,0,0
U_12426746,0.0,0.0,0.0,0,7
U_12426760,0.0,0.0,0.0,0,3
U_12426762,0.0,0.0,0.0,0,0
U_12426766,0.0,0.0,0.0,0,3
U_12426785,0.0,0.0,0.0,0,0
U_12426879,0.0,0.0,0.0,10,10
U_12426888,0.0,0.0,0.0,0,1
U_12426895,0.0,0.0,0.0,0,0
U_12426917,0.0,0.0,0.0,0,0
U_12426932,0.0,0.0,0.0,0,0
U_12426951,0.0,0.0,0.0,0,0
U_12426990,0.0,0.0,0.0,0,0
U_12427010,0.0,0.0,0.0,0,0
U_12427020,0.0,0.0,0.0,0,0
U_12427034,0.0,0.0,0.0,0,3
U_12427043,0.0,0.0,0.0,0,2
U_12427051,0.0,0.0,0.0,0,1
U_12427057,0.0,0.0,0.0,0,9
U_12427073,0.0,0.0,0.0,0,0
U_12427087,0.0,0.0,0.0,0,0
U_12427092,0.0,0.0,0.0,0,4
U_12427121,0.0,0.0,0.0,5,5
U_12427169,0.0,0.0,0.0,0,0
U_12427176,0.0,0.0,0.0,5,5
U_12427208,0.0,0.0,0.0,0,2
U_12427209,0.0,0.0,0.0,0,1
U_12427234,0.0,0.0,0.0,0,0
U_12427238,0.0,0.0,0.0,0,0
U_12427292,0.0,0.0,0.0,0,1
U_12427356,0.0,0.0,0.0,0,5
U_12427468,0.0,0.0,0.0,0,0
U_12427522,0.0,0.0,0.0,0,2
U_12427560,0.0,0.0,0.0,0,1
U_12427579,0.0,0.0,0.0,0,3
U_12427732,0.0,0.0,0.0,0,3
U_12427741,0.0,0.0,0.0,0,10
U_12427850,0.0,0.0,0.0,2,2
U_12427866,0.0,0.0,0.0,0,16
U_12427874,0.0,0.0,0.0,0,6
U_12427881,0.0,0.0,0.0,0,6
U_12427885,0.0,0.0,0.0,16,16
U_12427896,0.0,0.0,0.0,105,105
U_12427898,0.0,0.0,0.0,16,16
U_12427899,0.0,0.0,0.0,2,2
U_12427900,0.0,0.0,0.0,15,15
U_12427917,0.0,0.0,0.0,9,9
U_12427922,0.0,0.0,0.0,64,64
U_12427930,0.0,0.0,0.0,0,0
U_12427931,0.0,0.0,0.0,0,5
U_12427935,0.0,0.0,0.0,0,3
U_12427936,0.0,0.0,0.0,0,3
U_12427945,0.0,0.0,0.0,42,42
U_12427951,0.0,0.0,0.0,0,3
U_12427955,0.0,0.0,0.0,14,14
U_12427960,0.0,0.0,0.0,0,10
U_12427971,0.0,0.0,0.0,14,14
U_12427988,0.0,0.0,0.0,8,8
U_12428011,0.0,0.0,0.0,0,0
U_12428039,0.0,0.0,0.0,0,7
U_12428045,0.0,0.0,0.0,0,7
U_12428053,0.0,0.0,0.0,11,11
U_12428069,0.0,0.0,0.0,0,9
U_12428085,0.0,0.0,0.0,3,3
U_12428099,0.0,0.0,0.0,0,0
U_12428101,0.0,0.0,0.0,3,3
U_12428150,0.0,0.0,0.0,0,0
U_12428163,0.0,0.0,0.0,2,2
U_12428194,0.0,0.0,0.0,1,1
U_12428202,0.0,0.0,0.0,0,0
U_12428457,0.0,0.0,0.0,0,17
U_12428470,0.0,0.0,0.0,0,0
U_12428480,0.0,0.0,0.0,0,3
U_12428508,0.0,0.0,0.0,3,3
U_12428696,0.0,0.0,0.0,30,30
U_12428715,0.0,0.0,0.0,0,0
U_12429233,0.0,0.0,0.0,0,0
U_12429313,0.0,0.0,0.0,6,6
U_12429326,0.0,0.0,0.0,8,8
U_12429343,0.0,0.0,0.0,0,3
U_12429349,0.0,0.0,0.0,0,8
U_12429369,0.0,0.0,0.0,0,0
U_12429378,0.0,0.0,0.0,0,4
U_12429393,0.0,0.0,0.0,0,6
U_12429405,0.0,0.0,0.0,0,9
U_12429435,0.0,0.0,0.0,0,1
U_12429702,0.0,0.0,0.0,6,6
U_12429862,0.0,0.0,0.0,0,0
U_12430000,0.0,0.0,0.0,0,0
U_12430114,0.0,0.0,0.0,0,0
U_12430730,0.0,0.0,0.0,0,0
U_12430790,0.0,0.0,0.0,0,0
U_12430791,0.0,0.0,0.0,0,0
U_12430793,0.0,0.0,0.0,0,5
U_12430795,0.0,0.0,0.0,0,39
U_12430796,0.0,0.0,0.0,0,0
U_12430800,0.0,0.0,0.0,0,0
U_12430801,0.0,0.0,0.0,0,6
U_12430811,0.0,0.0,0.0,0,0
U_12430814,0.0,0.0,0.0,75,75
U_12430902,0.0,0.0,0.0,0,36
U_12430932,0.0,0.0,0.0,0,0
U_12430936,0.0,0.0,0.0,1,1
U_12430954,0.0,0.0,0.0,0,1
U_12430966,0.0,0.0,0.0,0,0
U_12430968,0.0,0.0,0.0,0,0
U_12430970,0.0,0.0,0.0,0,0
U_12430972,0.0,0.0,0.0,0,2
U_12430978,0.0,0.0,0.0,0,0
U_12431040,0.0,0.0,0.0,0,1
U_12431052,0.0,0.0,0.0,0,1
U_12431057,0.0,0.0,0.0,0,11
U_12431548,0.0,0.0,0.0,0,2
U_12431633,0.0,0.0,0.0,0,0
U_12431675,0.0,0.0,0.0,0,0
U_12431726,0.0,0.0,0.0,0,0
U_12431793,0.0,0.0,0.0,0,0
U_12431856,0.0,0.0,0.0,0,0
U_12431969,0.0,0.0,0.0,0,0
U_1243233,0.0,0.0,0.0,0,0
U_12432355,0.0,0.0,0.0,0,3
U_12432400,0.0,0.0,0.0,0,3
U_12432411,0.0,0.0,0.0,0,3
U_12432459,0.0,0.0,0.0,0,0
U_12432537,0.0,0.0,0.0,0,9
U_12432692,0.0,0.0,0.0,0,0
U_12432967,0.0,0.0,0.0,0,0
U_12432995,0.0,0.0,0.0,0,0
U_12433298,0.0,0.0,0.0,0,0
U_12433828,0.0,0.0,0.0,0,0
U_12434357,0.0,0.0,0.0,0,0
U_12434482,0.0,0.0,0.0,0,0
U_12435312,0.0,0.0,0.0,0,1
U_12435316,0.0,0.0,0.0,0,0
U_12435318,0.0,0.0,0.0,0,0
U_12435323,0.0,0.0,0.0,0,3
U_12435324,0.0,0.0,0.0,0,0
U_1243533,0.0,0.0,0.0,0,0
U_12435332,0.0,0.0,0.0,0,3
U_12435339,0.0,0.0,0.0,0,10
U_12435343,0.0,0.0,0.0,0,0
U_12435345,0.0,0.0,0.0,0,9
U_12435347,0.0,0.0,0.0,0,2
U_12435348,0.0,0.0,0.0,0,16
U_12435378,0.0,0.0,0.0,4,4
U_12435384,0.0,0.0,0.0,56,56
U_12435398,0.0,0.0,0.0,0,9
U_12435419,0.0,0.0,0.0,0,1
U_12435507,0.0,0.0,0.0,0,0
U_12435513,0.0,0.0,0.0,0,4
U_12435520,0.0,0.0,0.0,0,3
U_12435602,0.0,0.0,0.0,0,15
U_12435632,0.0,0.0,0.0,0,0
U_12435778,0.0,0.0,0.0,0,2
U_12436055,0.0,0.0,0.0,0,0
U_12436064,0.0,0.0,0.0,0,0
U_12436134,0.0,0.0,0.0,0,0
U_12436226,0.0,0.0,0.0,0,1
U_12436300,0.0,0.0,0.0,0,0
U_12436535,0.0,0.0,0.0,0,0
U_12436572,0.0,0.0,0.0,0,0
U_12436586,0.0,0.0,0.0,0,0
U_12436626,0.0,0.0,0.0,0,2
U_12436691,0.0,0.0,0.0,0,1
U_12436704,0.0,0.0,0.0,0,0
U_12436845,0.0,0.0,0.0,2,2
U_12436864,0.0,0.0,0.0,0,0
U_12436932,0.0,0.0,0.0,0,3
U_12436963,0.0,0.0,0.0,1,0
U_12437476,0.0,0.0,0.0,0,0
U_12437566,0.0,0.0,0.0,0,0
U_12438077,0.0,0.0,0.0,0,0
U_12438127,0.0,0.0,0.0,0,0
U_12438194,0.0,0.0,0.0,9,9
U_12438209,0.0,0.0,0.0,0,15
U_12438220,0.0,0.0,0.0,0,1
U_12438359,0.0,0.0,0.0,0,0
U_12438915,0.0,0.0,0.0,0,0
U_12438989,0.0,0.0,0.0,1,0
U_12439006,0.0,0.0,0.0,0,1
U_12439067,0.0,0.0,0.0,0,0
U_12439276,0.0,0.0,0.0,462,462
U_12439308,0.0,0.0,0.0,0,4
U_12439351,0.0,0.0,0.0,0,12
U_12439517,0.0,0.0,0.0,0,0
U_12439691,0.0,0.0,0.0,0,0
U_12439692,0.0,0.0,0.0,0,107
U_12439708,0.0,0.0,0.0,0,0
U_12439709,0.0,0.0,0.0,0,0
U_12439710,0.0,0.0,0.0,0,0
U_12439725,0.0,0.0,0.0,0,0
U_12439730,0.0,0.0,0.0,0,0
U_12439734,0.0,0.0,0.0,0,3
U_12439745,0.0,0.0,0.0,0,0
U_12439746,0.0,0.0,0.0,0,0
U_12439750,0.0,0.0,0.0,0,3
U_12439754,0.0,0.0,0.0,0,0
U_12439763,0.0,0.0,0.0,0,1
U_12439764,0.0,0.0,0.0,1,0
U_12439765,0.0,0.0,0.0,0,1
U_12439767,0.0,0.0,0.0,0,1
U_12439769,0.0,0.0,0.0,0,0
U_12439770,0.0,0.0,0.0,0,0
U_12439773,0.0,0.0,0.0,0,0
U_12439815,0.0,0.0,0.0,0,0
U_12440304,0.0,0.0,0.0,0,0
U_12440306,0.0,0.0,0.0,0,0
U_12440307,0.0,0.0,0.0,0,0
U_12440308,0.0,0.0,0.0,0,0
U_12440310,0.0,0.0,0.0,0,0
U_12440324,0.0,0.0,0.0,0,0
U_12440325,0.0,0.0,0.0,0,3
U_12440330,0.0,0.0,0.0,0,1
U_12440334,0.0,0.0,0.0,0,8
U_12440352,0.0,0.0,0.0,0,0
U_12440549,0.0,0.0,0.0,0,0
U_12440550,0.0,0.0,0.0,0,1
U_12440618,0.0,0.0,0.0,0,0
U_12440629,0.0,0.0,0.0,0,0
U_12440679,0.0,0.0,0.0,0,0
U_12440756,0.0,0.0,0.0,0,0
U_12440779,0.0,0.0,0.0,0,0
U_12440853,0.0,0.0,0.0,0,1
U_12440855,0.0,0.0,0.0,0,0
U_12440882,0.0,0.0,0.0,0,0
U_12440961,0.0,0.0,0.0,0,0
U_12441006,0.0,0.0,0.0,0,0
U_12441017,0.0,0.0,0.0,0,0
U_12441052,0.0,0.0,0.0,0,0
U_12441105,0.0,0.0,0.0,0,0
U_12441983,0.0,0.0,0.0,0,0
U_12442014,0.0,0.0,0.0,0,0
U_12442065,0.0,0.0,0.0,0,0
U_12442139,0.0,0.0,0.0,0,0
U_12442149,0.0,0.0,0.0,0,0
U_12442691,0.0,0.0,0.0,6,0
U_12442719,0.0,0.0,0.0,0,0
U_12442722,0.0,0.0,0.0,0,0
U_12442783,0.0,0.0,0.0,0,0
U_12442875,0.0,0.0,0.0,0,0
U_12442911,0.0,0.0,0.0,0,0
U_12442997,0.0,0.0,0.0,0,0
U_12443014,0.0,0.0,0.0,0,6
U_12443029,0.0,0.0,0.0,0,2
U_12443035,0.0,0.0,0.0,0,16
U_12443040,0.0,0.0,0.0,0,1
U_12443047,0.0,0.0,0.0,0,7
U_12443061,0.0,0.0,0.0,0,0
U_12443062,0.0,0.0,0.0,22,22
U_12443070,0.0,0.0,0.0,0,1
U_12443087,0.0,0.0,0.0,0,2
U_12443196,0.0,0.0,0.0,0,0
U_12443223,0.0,0.0,0.0,0,0
U_12443338,0.0,0.0,0.0,0,21
U_12443370,0.0,0.0,0.0,0,7
U_12443579,0.0,0.0,0.0,0,0
U_12443741,0.0,0.0,0.0,0,0
U_12443784,0.0,0.0,0.0,0,0
U_12444207,0.0,0.0,0.0,0,0
U_12444209,0.0,0.0,0.0,0,0
U_1244421,0.0,0.0,0.0,0,0
U_12444504,0.0,0.0,0.0,0,0
U_12444511,0.0,0.0,0.0,0,2
U_12444513,0.0,0.0,0.0,0,2
U_12444518,0.0,0.0,0.0,0,5
U_12444533,0.0,0.0,0.0,0,17
U_12444596,0.0,0.0,0.0,0,0
U_12444674,0.0,0.0,0.0,0,5
U_12444693,0.0,0.0,0.0,0,0
U_12444695,0.0,0.0,0.0,0,0
U_12444709,0.0,0.0,0.0,0,7
U_12445598,0.0,0.0,0.0,0,0
U_12445680,0.0,0.0,0.0,0,1
U_12445706,0.0,0.0,0.0,0,0
U_12445720,0.0,0.0,0.0,0,11
U_12445721,0.0,0.0,0.0,0,0
U_12445736,0.0,0.0,0.0,0,0
U_12445760,0.0,0.0,0.0,0,0
U_12446083,0.0,0.0,0.0,0,0
U_12446430,0.0,0.0,0.0,0,0
U_12446684,0.0,0.0,0.0,0,0
U_12446863,0.0,0.0,0.0,0,0
U_12446882,0.0,0.0,0.0,0,0
U_12447090,0.0,0.0,0.0,0,0
U_12447211,0.0,0.0,0.0,0,5
U_12447303,0.0,0.0,0.0,0,0
U_12447447,0.0,0.0,0.0,0,0
U_12447536,0.0,0.0,0.0,0,19
U_12447537,0.0,0.0,0.0,0,0
U_12447538,0.0,0.0,0.0,0,0
U_12447551,0.0,0.0,0.0,0,6
U_12447554,0.0,0.0,0.0,0,0
U_12447562,0.0,0.0,0.0,0,0
U_12447568,0.0,0.0,0.0,0,2
U_12447624,0.0,0.0,0.0,0,1
U_12448187,0.0,0.0,0.0,0,2
U_12448407,0.0,0.0,0.0,0,0
U_12448444,0.0,0.0,0.0,0,0
U_12448876,0.0,0.0,0.0,0,0
U_12448949,0.0,0.0,0.0,0,0
U_12449130,0.0,0.0,0.0,0,0
U_12449235,0.0,0.0,0.0,0,0
U_12449420,0.0,0.0,0.0,0,0
U_12449497,0.0,0.0,0.0,0,0
U_12449624,0.0,0.0,0.0,0,0
U_12449827,0.0,0.0,0.0,0,0
U_12449909,0.0,0.0,0.0,0,0
U_12449939,0.0,0.0,0.0,0,0
U_12449978,0.0,0.0,0.0,0,0
U_12449986,0.0,0.0,0.0,0,0
U_12449993,0.0,0.0,0.0,0,0
U_12449999,0.0,0.0,0.0,0,0
U_12450134,0.0,0.0,0.0,0,4
U_12450142,0.0,0.0,0.0,0,0
U_12450146,0.0,0.0,0.0,0,0
U_12450150,0.0,0.0,0.0,0,0
U_12450152,0.0,0.0,0.0,0,0
U_12450174,0.0,0.0,0.0,0,13
U_12450192,0.0,0.0,0.0,6,6
U_12450207,0.0,0.0,0.0,0,0
U_12450208,0.0,0.0,0.0,0,8
U_12450230,0.0,0.0,0.0,0,1
U_12450324,0.0,0.0,0.0,0,3
U_12450396,0.0,0.0,0.0,0,0
U_12450457,0.0,0.0,0.0,0,1
U_12450537,0.0,0.0,0.0,0,0
U_12450709,0.0,0.0,0.0,0,0
U_12450741,0.0,0.0,0.0,0,0
U_12450778,0.0,0.0,0.0,0,0
U_12450785,0.0,0.0,0.0,0,0
U_12450852,0.0,0.0,0.0,4,4
U_12450853,0.0,0.0,0.0,5,5
U_12450867,0.0,0.0,0.0,0,1
U_12450902,0.0,0.0,0.0,0,0
U_12451168,0.0,0.0,0.0,3,0
U_12451198,0.0,0.0,0.0,0,1
U_12451212,0.0,0.0,0.0,0,0
U_12451215,0.0,0.0,0.0,0,0
U_12451240,0.0,0.0,0.0,0,0
U_12451241,0.0,0.0,0.0,0,0
U_12451247,0.0,0.0,0.0,0,1
U_12451249,0.0,0.0,0.0,0,0
U_1245125,0.0,0.0,0.0,0,0
U_12451252,0.0,0.0,0.0,0,0
U_12451259,0.0,0.0,0.0,0,3
U_12451268,0.0,0.0,0.0,0,0
U_12451275,0.0,0.0,0.0,0,0
U_12451276,0.0,0.0,0.0,0,0
U_12451277,0.0,0.0,0.0,0,0
U_12451280,0.0,0.0,0.0,0,0
U_12451284,0.0,0.0,0.0,0,0
U_12451285,0.0,0.0,0.0,0,0
U_12451291,0.0,0.0,0.0,0,1
U_12451296,0.0,0.0,0.0,1,0
U_12451297,0.0,0.0,0.0,22,22
U_12451300,0.0,0.0,0.0,0,0
U_12451303,0.0,0.0,0.0,0,0
U_12451305,0.0,0.0,0.0,0,0
U_12451310,0.0,0.0,0.0,0,0
U_12451311,0.0,0.0,0.0,0,0
U_12451440,0.0,0.0,0.0,0,0
U_12451449,0.0,0.0,0.0,0,0
U_12451453,0.0,0.0,0.0,8,8
U_12451455,0.0,0.0,0.0,0,0
U_12451903,0.0,0.0,0.0,0,0
U_12451926,0.0,0.0,0.0,0,0
U_12452009,0.0,0.0,0.0,0,11
U_12452112,0.0,0.0,0.0,0,0
U_12452151,0.0,0.0,0.0,0,0
U_12452280,0.0,0.0,0.0,0,0
U_12452669,0.0,0.0,0.0,0,0
U_12453151,0.0,0.0,0.0,0,0
U_12453287,0.0,0.0,0.0,0,1
U_12454373,0.0,0.0,0.0,0,0
U_12454527,0.0,0.0,0.0,0,0
U_12454534,0.0,0.0,0.0,0,0
U_12454538,0.0,0.0,0.0,0,0
U_12454562,0.0,0.0,0.0,0,0
U_1245478,0.0,0.0,0.0,0,0
U_12454799,0.0,0.0,0.0,0,12
U_1245480,0.0,0.0,0.0,0,0
U_12455192,0.0,0.0,0.0,0,0
U_12455219,0.0,0.0,0.0,0,0
U_12455525,0.0,0.0,0.0,0,0
U_12455661,0.0,0.0,0.0,0,0
U_12455846,0.0,0.0,0.0,0,0
U_12456249,0.0,0.0,0.0,0,0
U_12456318,0.0,0.0,0.0,0,0
U_12456355,0.0,0.0,0.0,0,0
U_12456781,0.0,0.0,0.0,0,0
U_12456783,0.0,0.0,0.0,0,3
U_12456797,0.0,0.0,0.0,0,0
U_12456862,0.0,0.0,0.0,0,0
U_12456894,0.0,0.0,0.0,0,0
U_12456916,0.0,0.0,0.0,5,0
U_12456931,0.0,0.0,0.0,0,1
U_12456959,0.0,0.0,0.0,0,0
U_12457075,0.0,0.0,0.0,0,0
U_12457119,0.0,0.0,0.0,0,12
U_12457189,0.0,0.0,0.0,0,0
U_12457245,0.0,0.0,0.0,0,0
U_12457380,0.0,0.0,0.0,0,0
U_12457449,0.0,0.0,0.0,0,0
U_12457516,0.0,0.0,0.0,0,0
U_12457523,0.0,0.0,0.0,0,0
U_12457537,0.0,0.0,0.0,0,0
U_12457570,0.0,0.0,0.0,0,0
U_12457629,0.0,0.0,0.0,0,0
U_12457643,0.0,0.0,0.0,0,0
U_12457646,0.0,0.0,0.0,0,0
U_12457748,0.0,0.0,0.0,42,42
U_12458065,0.0,0.0,0.0,0,1
U_12458096,0.0,0.0,0.0,0,1
U_12458099,0.0,0.0,0.0,0,9
U_12458102,0.0,0.0,0.0,0,0
U_12458111,0.0,0.0,0.0,0,0
U_12458123,0.0,0.0,0.0,0,13
U_12458125,0.0,0.0,0.0,0,0
U_12458130,0.0,0.0,0.0,0,5
U_12458146,0.0,0.0,0.0,0,0
U_12458278,0.0,0.0,0.0,0,0
U_12458379,0.0,0.0,0.0,0,0
U_12458383,0.0,0.0,0.0,0,0
U_12458438,0.0,0.0,0.0,0,0
U_12458469,0.0,0.0,0.0,0,0
U_12458471,0.0,0.0,0.0,0,0
U_12458515,0.0,0.0,0.0,0,0
U_12458536,0.0,0.0,0.0,0,0
U_12458553,0.0,0.0,0.0,0,0
U_12458660,0.0,0.0,0.0,0,0
U_12458662,0.0,0.0,0.0,0,0
U_12458680,0.0,0.0,0.0,0,0
U_12458682,0.0,0.0,0.0,0,0
U_12458726,0.0,0.0,0.0,0,0
U_12458742,0.0,0.0,0.0,0,0
U_12458779,0.0,0.0,0.0,0,0
U_12458781,0.0,0.0,0.0,0,0
U_12458868,0.0,0.0,0.0,0,0
U_12459026,0.0,0.0,0.0,0,0
U_12459060,0.0,0.0,0.0,0,0
U_12459077,0.0,0.0,0.0,0,0
U_12459137,0.0,0.0,0.0,0,1
U_12459317,0.0,0.0,0.0,0,0
U_12459427,0.0,0.0,0.0,0,0
U_12459489,0.0,0.0,0.0,0,6
U_12459543,0.0,0.0,0.0,0,4
U_12459842,0.0,0.0,0.0,4,4
U_12459872,0.0,0.0,0.0,0,3
U_12459946,0.0,0.0,0.0,0,0
U_1246000,0.0,0.0,0.0,0,0
U_12460026,0.0,0.0,0.0,0,0
U_12460192,0.0,0.0,0.0,0,1
U_12460312,0.0,0.0,0.0,0,0
U_12460339,0.0,0.0,0.0,0,0
U_12460439,0.0,0.0,0.0,0,0
U_12460528,0.0,0.0,0.0,0,0
U_12460556,0.0,0.0,0.0,0,0
U_12460557,0.0,0.0,0.0,0,0
U_12460585,0.0,0.0,0.0,0,0
U_12460628,0.0,0.0,0.0,0,0
U_12460695,0.0,0.0,0.0,0,3
U_12460758,0.0,0.0,0.0,0,0
U_12460897,0.0,0.0,0.0,0,0
U_12460906,0.0,0.0,0.0,0,0
U_12460961,0.0,0.0,0.0,0,0
U_12460968,0.0,0.0,0.0,0,0
U_12461018,0.0,0.0,0.0,0,0
U_12461175,0.0,0.0,0.0,0,0
U_12461191,0.0,0.0,0.0,14,14
U_12461196,0.0,0.0,0.0,0,3
U_12461245,0.0,0.0,0.0,0,0
U_12461267,0.0,0.0,0.0,0,0
U_12461277,0.0,0.0,0.0,0,0
U_12461295,0.0,0.0,0.0,0,0
U_12461317,0.0,0.0,0.0,0,0
U_12461324,0.0,0.0,0.0,0,2
U_12461331,0.0,0.0,0.0,0,0
U_12461383,0.0,0.0,0.0,0,2
U_12461484,0.0,0.0,0.0,0,0
U_12461495,0.0,0.0,0.0,0,0
U_12461512,0.0,0.0,0.0,0,0
U_12461536,0.0,0.0,0.0,0,0
U_12461563,0.0,0.0,0.0,0,0
U_12461692,0.0,0.0,0.0,0,0
U_12461750,0.0,0.0,0.0,0,0
U_12461753,0.0,0.0,0.0,0,0
U_12461786,0.0,0.0,0.0,0,2
U_12461815,0.0,0.0,0.0,0,3
U_12461821,0.0,0.0,0.0,0,0
U_12461849,0.0,0.0,0.0,0,0
U_12461878,0.0,0.0,0.0,0,17
U_12461912,0.0,0.0,0.0,0,0
U_12461946,0.0,0.0,0.0,0,17
U_12461986,0.0,0.0,0.0,0,0
U_12462028,0.0,0.0,0.0,0,0
U_12462037,0.0,0.0,0.0,0,0
U_12462076,0.0,0.0,0.0,0,1
U_12462122,0.0,0.0,0.0,0,0
U_12462243,0.0,0.0,0.0,0,0
U_12462275,0.0,0.0,0.0,0,0
U_12462339,0.0,0.0,0.0,0,0
U_12462353,0.0,0.0,0.0,0,2
U_12462355,0.0,0.0,0.0,0,0
U_12462368,0.0,0.0,0.0,0,0
U_12462385,0.0,0.0,0.0,0,14
U_12462438,0.0,0.0,0.0,0,4
U_12462489,0.0,0.0,0.0,0,0
U_12462493,0.0,0.0,0.0,0,0
U_12462511,0.0,0.0,0.0,0,0
U_12462576,0.0,0.0,0.0,0,0
U_12462631,0.0,0.0,0.0,0,0
U_12462638,0.0,0.0,0.0,0,0
U_12462679,0.0,0.0,0.0,0,2
U_12462692,0.0,0.0,0.0,0,4
U_12462707,0.0,0.0,0.0,0,0
U_12462712,0.0,0.0,0.0,0,0
U_12462745,0.0,0.0,0.0,0,0
U_12462752,0.0,0.0,0.0,0,1
U_12462784,0.0,0.0,0.0,0,16
U_12462833,0.0,0.0,0.0,0,0
U_12462848,0.0,0.0,0.0,0,1
U_12462854,0.0,0.0,0.0,1,0
U_12462856,0.0,0.0,0.0,0,0
U_12462864,0.0,0.0,0.0,0,0
U_12462871,0.0,0.0,0.0,0,0
